Wavenumber	Reflectance
461.0206998	0.076755
459.0917357	0.072761
457.1627947	0.069470
455.2338095	0.066693
453.3048622	0.064116
451.375893	0.062037
449.4469488	0.060181
447.5179981	0.057950
445.5886964	0.055589
443.6597189	0.053252
441.7307647	0.051037
439.8018183	0.048987
437.8728679	0.047108
435.9439254	0.045417
434.0149683	0.044025
432.0859976	0.043030
430.156685	0.042180
428.2277452	0.041317
426.2987629	0.040743
424.3698278	0.040355
422.4408523	0.040132
420.5118975	0.039827
418.5829569	0.039708
416.6539761	0.039798
414.7256814	0.039934
412.7967317	0.040139
410.8677478	0.040100
408.9387969	0.039834
407.0098658	0.039661
405.0809137	0.038817
403.1519549	0.037634
401.2229919	0.036645
399.2936974	0.036135
397.3647406	0.036689
395.4358009	0.038839
393.5068381	0.043466
391.5778803	0.050953
389.6489446	0.060721
387.7199627	0.071816
385.7910234	0.083088
383.8616575	0.093626
381.932704	0.102389
380.0037613	0.109338
378.0747925	0.113158
376.1458531	0.115514
374.2168903	0.116227
372.2879428	0.115899
370.3589853	0.114158
368.4306648	0.111403
366.501714	0.107766
364.5727588	0.103752
362.643801	0.100014
360.7148488	0.096816
358.7858786	0.094777
356.8569383	0.094379
354.9279798	0.095550
352.9987028	0.098508
351.0697393	0.102622
349.1407628	0.108128
347.2118179	0.114468
345.2828714	0.120917
343.3539112	0.127021
341.4249569	0.132777
339.4960121	0.137930
337.5666783	0.142193
335.6377212	0.145403
333.7087668	0.148325
331.7798186	0.150894
329.850856	0.152175
327.9219005	0.152408
325.9929501	0.153414
324.0639906	0.154181
322.1356823	0.155260
320.2067357	0.155846
318.277776	0.154955
316.3488184	0.153094
314.4198575	0.151232
312.4909085	0.149491
310.5619382	0.147892
308.632983	0.146375
306.7036932	0.144928
304.7747692	0.142544
302.8458149	0.139433
300.9168364	0.139090
298.9878871	0.138848
297.0589412	0.137361
295.1299689	0.135489
293.201023	0.133739
291.2727009	0.131401
289.3437643	0.128924
287.4148041	0.127225
285.4858318	0.125267
283.5568797	0.122031
281.6279209	0.119029
279.6989678	0.116492
277.7700079	0.114454
275.8406789	0.114213
273.9117118	0.112897
271.982762	0.110976
270.0537966	0.108938
268.124844	0.106896
266.1958974	0.104904
264.2669326	0.103751
262.3379712	0.102890
260.4086645	0.102498
258.4797113	0.102460
256.5507541	0.101962
254.6218124	0.100003
252.6928594	0.099479
250.7639084	0.099435
248.8349362	0.097262
246.9059963	0.095299
244.9776999	0.094414
243.0487333	0.093681
241.1197757	0.092417
239.1908175	0.091196
237.2618727	0.089751
235.3329227	0.087660
233.4039684	0.085577
231.474998	0.083979
229.5456887	0.082239
227.6167286	0.079764
225.6877733	0.078613
223.7588238	0.077836
221.8298594	0.077114
219.9009043	0.076900
217.9719627	0.076593
216.0429941	0.075896
214.1136938	0.074587
212.1847428	0.073576
210.2557764	0.075342
208.3268275	0.077325
206.397876	0.076037
204.4689218	0.074920
202.5399687	0.073603
200.611009	0.074796
198.6826979	0.074775
196.7537404	0.073631
194.8247873	0.072390
192.8958243	0.072468
190.9668662	0.073751
189.0379144	0.075188
187.1089633	0.076950
185.1800036	0.080630
183.2506656	0.082768
181.3217131	0.083344
179.3927591	0.083576
177.4638072	0.083262
175.5348573	0.083283
173.6058969	0.084209
171.6769438	0.083617
169.747983	0.084232
167.8186776	0.086510
165.8897222	0.088839
163.9607675	0.091754
162.0318168	0.093344
160.1028603	0.093909
158.1739038	0.094695
156.2449513	0.097285
154.316001	0.099971
152.3877027	0.100620
150.4587442	0.102131
148.5297905	0.107460
146.6008253	0.115228
144.6718801	0.118203
142.7429179	0.120322
140.8139605	0.121937
138.885004	0.124384
136.9556852	0.128263
135.0267306	0.132430
133.0977751	0.134150
131.168829	0.137435
129.239869	0.141631
127.3109175	0.141759
125.3819542	0.145445
123.4529997	0.148223
121.5236785	0.146329
119.5947222	0.144340
117.6657732	0.143822
115.7368145	0.144505
113.8078604	0.142705
111.878905	0.138003
109.9499541	0.137854
108.0209988	0.148285
106.0926798	0.154458
104.1637284	0.155279
102.2347713	0.154538
100.3058184	0.155012
98.3768605	0.159288
96.44791027	0.168789
94.51895006	0.173014
92.58999493	0.166110
90.66068886	0.160392
88.73173513	0.155452
86.80278269	0.150310
84.87382869	0.154814
82.94487484	0.164295
81.01591363	0.161788
79.08696315	0.156247
77.15799929	0.161113
75.22968563	0.159539
73.30072966	0.156060
71.3717697	0.145617
69.44281929	0.131240
